"","GSM931711","GSM931712","GSM931713","GSM931714","GSM931715","GSM931716","GSM931717","GSM931718","GSM931719","GSM931720","GSM931721","GSM931722","GSM931723","GSM931724","GSM931725","GSM931726","GSM931727","GSM931728","GSM931729","GSM931730","GSM931731","GSM931732","GSM931733","GSM931734"
"PCBP2-OT1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCBP3",0,137.91201,0,0,0,0,0,0,0,0,0,0,0,0,122.9861,0,0,0,0,0,0,0,0,0
"PCBP4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCCA",449.7414,0,0,0,191.93858,0,0,0,0,0,0,0,215.05376,0,122.9861,0,0,163.23865,333.33333,0,0,0,1298.36406,0
"PCCB",0,0,0,0,0,146.17746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCDH1",0,0,0,0,0,0,0,0,0,99.37394,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCDH10",0,0,0,0,0,0,0,0,0,99.37394,0,0,0,0,0,0,0,163.23865,0,0,0,0,259.67281,338.52404
"PCDH11X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCDH12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCDH15",0,0,0,0,0,146.17746,312.20731,195.12195,0,0,243.78352,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCDH17",0,0,0,0,0,146.17746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCDH18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCDH19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCDH20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.9861,126.45422,0,0,0,0,0,0,0,0
"PCDH7",1349.2242,137.91201,235.79344,0,0,438.53238,156.10365,195.12195,0,99.37394,243.78352,0,0,232.91021,737.91662,885.17956,370.87403,0,0,0,0,0,259.67281,0
"PCDH8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCDH9",0,0,0,0,0,0,0,0,0,99.37394,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCDH9-AS2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCDH9-AS3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCDH9-AS4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCDHA1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCDHA10",0,0,0,462.96296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCDHA11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCDHA12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCDHA13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCDHA2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCDHA3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCDHA4",0,0,235.79344,0,0,146.17746,0,0,0,0,243.78352,348.43206,215.05376,116.45511,122.9861,0,0,0,333.33333,190.33118,174.33752,0,0,0
"PCDHA5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCDHA6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCDHA7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCDHA8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCDHA9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCDHAC1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.33118,0,0,0,0
"PCDHAC2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.67281,0
"PCDHB1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.67281,0
"PCDHB10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCDHB11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.33118,0,0,0,0
"PCDHB12",0,0,0,0,0,0,156.10365,0,0,99.37394,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCDHB13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCDHB14",0,0,0,0,0,0,0,195.12195,0,0,0,0,0,0,122.9861,0,0,0,0,0,0,0,0,0
"PCDHB15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCDHB16",0,0,0,0,0,0,0,0,0,99.37394,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCDHB17P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCDHB18P",0,0,0,462.96296,191.93858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCDHB2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCDHB3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCDHB4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCDHB5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCDHB6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCDHB7",0,0,0,0,0,146.17746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.67281,0
"PCDHB8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCDHB9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCDHGA1",0,0,0,0,0,0,0,0,0,0,243.78352,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCDHGA10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.67281,0
"PCDHGA11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCDHGA12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.67281,0
"PCDHGA2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCDHGA3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCDHGA4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCDHGA5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCDHGA6",0,0,0,0,0,0,0,0,0,99.37394,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCDHGA7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.33118,0,0,0,0
"PCDHGA8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCDHGA9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCDHGB1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCDHGB2",0,0,0,0,0,0,0,195.12195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCDHGB3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCDHGB4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCDHGB5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCDHGB6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.33118,0,0,0,0
"PCDHGB7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCDHGB8P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCDHGC3",0,0,0,0,0,0,0,0,407.99674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCDHGC5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCED1A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCED1B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.33752,0,0,0
"PCED1B-AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570.99353,0,0,0,0
"PCF11",0,551.64805,0,0,767.75432,0,0,0,0,496.86972,0,0,0,0,122.9861,0,0,163.23865,0,0,174.33752,171.02788,0,0
"PCGEM1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCGF1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCGF2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCGF3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.9861,126.45422,123.62468,0,333.33333,0,0,0,0,0
"PCGF5",0,0,471.58689,0,0,0,0,0,0,0,0,0,645.16129,116.45511,368.95831,0,0,0,0,1141.98706,0,0,0,0
"PCGF6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.33118,0,0,0,0
"PCID2",224.8707,0,0,0,0,0,0,0,0,0,0,0,0,0,245.97221,0,0,0,0,0,0,0,0,0
"PCIF1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCK1",0,0,0,462.96296,0,146.17746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCK2",0,0,0,0,0,0,0,0,0,99.37394,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCLO",0,137.91201,0,0,0,146.17746,0,0,0,99.37394,0,0,0,232.91021,2090.76374,0,0,163.23865,0,190.33118,0,0,0,0
"PCM1",449.7414,413.73604,235.79344,0,767.75432,877.06476,1092.72557,780.4878,407.99674,496.86972,1462.70112,1742.16028,430.10753,1048.09596,614.93051,1011.63379,741.74805,1142.67058,666.66667,951.65588,523.01255,513.08363,779.01844,677.04807
"PCMT1",0,0,0,0,0,0,0,0,0,198.74789,243.78352,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCMTD1",0,413.73604,471.58689,0,191.93858,292.35492,312.20731,0,0,0,0,0,0,116.45511,122.9861,126.45422,123.62468,163.23865,0,570.99353,0,171.02788,519.34562,1015.57211
"PCMTD2",0,0,0,0,0,292.35492,0,0,0,0,731.35056,0,430.10752,232.91021,0,252.90844,0,0,0,0,0,0,0,0
"PCNA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCNP",0,0,0,0,0,0,312.20731,0,0,0,487.56704,0,215.05376,116.45511,0,379.36267,247.24935,163.23865,0,0,0,0,0,0
"PCNT",449.7414,275.82402,0,0,0,0,312.20731,0,0,298.12183,0,0,430.10753,0,0,0,0,0,0,0,0,684.11151,0,0
"PCNX1",0,137.91201,0,462.96296,0,1169.41968,156.10365,0,0,0,0,0,0,931.64085,245.97221,126.45422,865.37273,2285.34117,0,0,174.33752,171.02788,259.67281,3046.71632
"PCNX2",0,0,0,0,767.75432,0,0,0,1223.99021,298.12183,0,0,0,0,0,0,0,0,0,0,697.35007,0,0,0
"PCNX3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCNX4",0,137.91201,0,0,0,2338.83935,0,0,0,198.74789,3412.96928,0,1505.37634,232.91021,1475.83323,758.72534,123.62468,0,666.66667,4948.61058,174.33752,0,0,0
"PCOLCE",0,0,235.79344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCOLCE-AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCOLCE2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.23865,0,0,0,0,0,0
"PCP2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCP4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCP4L1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.67281,0
"PCSK1",0,0,235.79344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCSK1N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCSK2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.33752,0,0,0
"PCSK4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCSK5",899.4828,1517.03213,235.79344,7870.37037,1151.63148,1461.77459,312.20731,2926.82927,2039.98368,695.61761,4388.10336,5226.48084,1505.37634,1397.46128,245.97221,1011.63379,741.74805,489.71596,1000,4187.28588,1569.03766,1197.19514,1817.70969,2708.19228
"PCSK6",0,0,0,0,0,0,0,0,0,99.37394,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCSK6-AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCSK7",224.8707,137.91201,235.79344,0,0,146.17746,624.41461,0,0,0,0,0,0,931.64085,122.9861,0,0,816.19327,333.33333,0,174.33752,1368.22302,0,0
"PCSK9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCTP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCYOX1",0,0,0,0,767.75432,1315.59713,0,0,0,1192.48733,0,0,0,349.36532,0,1011.63379,370.87403,163.23865,333.33333,0,0,0,0,0
"PCYOX1L",0,0,0,0,0,0,0,0,0,0,0,0,0,116.45511,0,0,0,0,0,0,0,0,0,0
"PCYT1A",0,551.64805,0,0,0,0,0,0,0,993.73944,0,0,0,0,122.9861,505.81689,1236.24675,0,0,0,0,0,0,0
"PCYT1B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCYT1B-AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCYT2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PDAP1",0,0,0,0,0,0,0,390.2439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PDC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PDCD1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PDCD10",3373.06049,0,0,0,2879.07869,0,2341.55479,0,0,0,0,0,0,2096.19192,2090.76374,0,2101.61948,2122.10251,0,0,0,2907.47392,0,0
"PDCD11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.45422,0,0,0,0,0,2223.36241,0,0
"PDCD1LG2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PDCD2",0,0,0,0,0,146.17746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PDCD2L",0,0,0,0,0,0,0,0,0,99.37394,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PDCD4",0,0,0,0,0,0,156.10365,0,0,99.37394,0,0,0,116.45511,0,0,0,163.23865,0,380.66235,0,171.02788,259.67281,0
"PDCD5",0,0,0,0,0,0,156.10365,0,0,0,0,0,0,116.45511,0,0,0,0,0,0,0,0,0,0
"PDCD6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.33752,0,0,0
"PDCD6IP",449.7414,137.91201,0,0,0,146.17746,156.10365,0,0,99.37394,0,0,0,116.45511,122.9861,0,247.24935,0,333.33333,0,0,171.02788,0,338.52404
"PDCD7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2052.33453,0,0
"PDCL",0,0,0,0,0,0,0,0,0,99.37394,0,0,0,0,0,0,0,0,0,0,0,0,259.67281,0
"PDCL2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PDCL3",0,0,0,0,0,146.17746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PDDC1",0,0,0,0,0,0,0,0,0,99.37394,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PDE10A",899.4828,0,0,0,0,0,312.20731,390.2439,1223.99021,496.86972,1218.9176,1393.72822,430.10753,0,491.94441,252.90845,247.24935,0,666.66667,0,0,0,1817.70969,0
"PDE11A",0,0,0,1851.85185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PDE12",224.8707,137.91201,0,0,0,146.17746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PDE1A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PDE1B",0,137.91201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PDE1C",1124.3535,0,1178.96722,0,0,0,0,0,0,0,731.35056,0,2365.5914,0,737.91662,0,1112.62208,816.19327,0,1522.64941,0,342.05576,0,1015.57211
"PDE2A",0,0,0,0,191.93858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PDE3A",0,0,0,0,191.93858,292.35492,156.10365,0,0,298.12183,0,348.43206,215.05376,0,122.9861,126.45422,247.24935,0,333.33333,190.33118,348.67503,0,0,0
"PDE3B",0,0,0,0,0,0,156.10365,0,0,0,243.78352,348.43206,0,0,122.9861,0,0,163.23865,0,0,0,0,0,338.52404
"PDE4A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PDE4B",0,0,0,0,0,0,0,0,0,0,0,0,0,2445.55724,0,0,0,0,0,0,0,0,0,0
"PDE4C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PDE4D",0,275.82402,0,0,0,0,0,0,407.99674,99.37394,0,696.86411,0,0,0,0,123.62468,163.23865,0,0,0,342.05576,0,0
"PDE4DIP",674.6121,413.73604,235.79344,2314.81481,0,146.17746,468.31096,390.2439,0,894.3655,243.78352,1045.29617,430.10753,349.36532,0,126.45422,494.4987,163.23865,333.33333,951.65588,348.67503,0,259.67281,1015.57211
"PDE5A",0,827.47207,235.79344,0,383.87716,1315.59713,936.62192,0,0,99.37394,975.13408,0,1075.26882,465.82043,614.93051,126.45422,988.9974,1142.67058,0,570.99353,871.68759,0,0,338.52404
"PDE6A",0,0,0,0,0,0,0,0,0,0,0,0,0,116.45511,0,0,0,0,0,0,0,0,0,0
"PDE6B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.67281,0
"PDE6C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PDE6D",0,0,0,0,0,0,0,0,0,99.37394,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PDE6G",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PDE6H",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PDE7A",0,275.82402,0,0,383.87716,0,0,0,0,0,0,0,0,0,245.97221,126.45422,0,0,0,0,348.67503,0,0,0
"PDE7B",0,0,0,0,0,0,0,195.12195,0,0,243.78352,0,0,0,0,0,0,0,0,0,0,0,0,0
"PDE8A",0,0,235.79344,0,191.93858,0,0,0,0,0,0,1045.29617,0,232.91021,122.9861,0,0,326.47731,0,0,0,0,1558.03687,0
"PDE8B",224.8707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.45422,0,0,0,0,174.33752,0,0,677.04807
"PDE9A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PDF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PDGFA",0,0,0,0,0,0,0,0,0,99.37394,0,0,0,0,122.9861,0,0,163.23865,0,0,0,342.05576,0,0
"PDGFB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PDGFC",0,0,0,0,0,0,0,0,0,0,0,0,0,465.82043,0,0,0,163.23865,0,0,0,0,0,0
"PDGFD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PDGFRA",0,0,0,0,0,0,0,0,0,0,0,0,215.05376,116.45511,0,126.45422,0,2611.81848,3000,190.33118,1917.71269,0,0,0
"PDGFRB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,368.95831,0,0,489.71596,0,0,0,0,0,0
"PDGFRL",0,0,0,0,0,0,0,0,0,0,243.78352,0,0,0,0,0,0,0,0,0,0,0,0,0
"PDHA1",0,0,0,0,191.93858,0,312.20731,0,0,0,0,0,0,0,0,126.45422,123.62468,0,0,0,0,0,0,0
"PDHA2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PDHB",0,0,0,0,0,0,0,0,0,0,0,0,0,232.91021,245.97221,0,0,0,0,0,0,0,0,338.52404
"PDHX",0,0,0,0,0,146.17746,0,0,0,99.37394,0,0,215.05376,0,0,126.45422,123.62468,0,0,0,174.33752,0,0,0
"PDIA2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PDIA3",0,0,0,0,0,146.17746,312.20731,195.12195,0,0,0,348.43206,0,0,0,0,123.62468,0,0,190.33118,174.33752,342.05576,259.67281,0
"PDIA4",0,0,0,0,0,0,312.20731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PDIA5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684.11151,0,0
"PDIA6",0,0,0,0,0,0,0,0,0,198.74789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PDIK1L",0,0,0,0,0,0,0,0,0,99.37394,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PDILT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PDK1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1517.45068,0,0,0,0,0,0,0,0
"PDK2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PDK3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PDK4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697.35007,0,0,0
"PDLIM1",0,0,0,0,0,0,156.10365,0,0,0,0,0,0,0,122.9861,126.45422,0,0,0,0,0,0,0,0
"PDLIM2",0,0,0,0,0,0,0,0,0,0,243.78352,0,0,0,0,0,0,0,0,0,0,0,0,0
"PDLIM3",0,137.91201,0,0,0,146.17746,156.10365,390.2439,0,397.49578,243.78352,0,0,116.45511,122.9861,379.36267,1359.87143,326.47731,0,0,174.33752,855.13939,0,338.52404
"PDLIM4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PDLIM5",449.7414,0,0,1388.88889,383.87716,438.53238,312.20731,0,0,99.37394,731.35056,1393.72822,0,232.91021,245.97221,505.81689,741.74805,0,0,1522.64941,348.67503,684.11151,0,0
"PDLIM7",0,0,0,0,0,0,0,0,407.99674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PDP1",0,0,471.58689,0,0,0,0,0,0,0,0,2439.02439,0,0,0,0,0,0,0,0,0,171.02788,0,0
"PDP2",224.8707,0,0,0,191.93858,0,0,0,0,0,0,0,0,0,0,0,123.62468,0,0,0,0,0,0,0
"PDPK1",0,137.91201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PDPN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PDPR",0,0,0,0,0,0,0,0,0,198.74789,0,0,0,0,0,0,0,0,0,0,0,1026.16727,519.34562,0
"PDRG1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PDS5A",1798.96559,0,707.38033,0,0,0,1248.82922,0,0,0,0,0,215.05376,0,737.91662,126.45422,618.12338,489.71596,0,0,174.33752,171.02788,0,0
"PDS5B",449.7414,0,0,0,0,0,156.10365,0,0,99.37394,731.35056,0,860.21505,0,0,126.45422,0,979.43193,0,570.99353,348.67503,0,0,0
"PDSS1",0,0,0,0,0,0,0,0,0,0,243.78352,0,0,0,0,0,0,0,0,0,0,0,0,0
"PDSS2",0,0,0,0,0,0,0,0,0,99.37394,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PDX1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PDXDC1",0,0,0,0,0,0,0,0,0,397.49577,0,0,0,0,0,0,0,0,666.66666,0,0,0,0,0
"PDXDC2P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.62468,0,333.33333,0,0,0,0,0
"PDXK",0,0,235.79344,0,0,0,0,0,407.99674,0,0,0,215.05376,116.45511,0,126.45422,123.62468,0,0,0,0,0,0,0
"PDXP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PDYN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PDZD11",0,0,0,0,0,0,0,0,0,99.37394,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PDZD2",449.7414,0,0,0,383.87716,0,0,0,0,0,0,0,0,349.36532,0,0,0,0,0,0,0,0,0,0
"PDZD3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PDZD4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PDZD7",0,0,0,462.96296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PDZD8",449.7414,275.82402,0,0,0,0,624.41461,390.2439,815.99347,198.74789,0,0,0,0,0,0,494.4987,0,0,0,0,0,519.34562,0
"PDZD9",0,0,0,462.96296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PDZK1",0,0,0,0,0,0,0,0,0,0,0,348.43206,0,0,0,0,0,0,0,0,0,0,0,0
